win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,Q0,Q1,Q2,Q3,Q4,nx,ny,gap_prop,A_dXY,A_dXY_inv,A_vX,A_vX_inv,A_vY,A_vY_inv,A_Q4,A_nx,A_ny,A_rand_idx,A_adj_rand_idx,A_ham_idx
20,137,0.047619,0,0,0,0.0928251,0,0.0465201,0.047619,-0.0452061,0.00241295,0.047619,17,63,0.9625,1,0,0.429166,0,0,0,1,3,77,0.620253,-0.0476533,0.25
20,138,0.047619,0,0,0,0.0928226,0,0.0465201,0.047619,-0.0452035,0.00241552,0.047619,17,63,0.9625,1,0,0.4275,0,0,0,1,3,77,0.620253,-0.0476533,0.25
20,139,0.047619,0,0,0,0.0927931,0,0.0465201,0.047619,-0.0451741,0.00244495,0.047619,17,63,0.9625,1,0,0,0,0.408333,0,1,77,3,0.620253,-0.0476533,0.25
20,140,0.047619,0,0,0,0.0928226,0,0.0465201,0.047619,-0.0452035,0.00241552,0.047619,17,63,0.9625,1,0,0.4275,0,0,0,1,3,77,0.620253,-0.0476533,0.25
20,141,0.047619,0,0,0,0.0928226,0,0.0465201,0.047619,-0.0452035,0.00241552,0.047619,17,63,0.9625,1,0,0,0,0.4275,0,1,77,3,0.620253,-0.0476533,0.25
20,142,0.047619,0,0,0,0.0928546,0,0.0465201,0.047619,-0.0452355,0.00238352,0.047619,17,63,0.9625,1,0,0,0,0.448334,0,1,77,3,0.620253,-0.0476533,0.25
20,143,0.047619,0,0,0,0.092852,0,0.0465201,0.047619,-0.045233,0.00238608,0.047619,17,63,0.9625,1,0,0.446667,0,0,0,1,3,77,0.620253,-0.0476533,0.25
20,144,0.047619,0,0,0,0.0928175,0,0.0465201,0.047619,-0.0451984,0.00242063,0.047619,17,63,0.9625,1,0,0,0,0.424169,0,1,77,3,0.620253,-0.0476533,0.25
20,145,0.047619,0,0,0,0.0927829,0,0.0465201,0.047619,-0.0451639,0.0024552,0.047619,17,63,0.9625,1,0,0.401667,0,0,0,1,3,77,0.620253,-0.0476533,0.25
20,146,0.0476587,0,0,0,0.0927586,0,0.0465578,0.0476587,-0.0450999,0.00255886,0.0476587,17,63,0.961875,0.999156,0,6.4935e-05,0,0.401667,0,0.999156,77,3,0.620253,-0.0476533,0.25
20,147,0.0477778,0,0,0,0.0929852,0,0.0466715,0.0477778,-0.0452074,0.00257038,0.0477778,17,63,0.96125,0.999157,0,0.00025974,0,0.401665,0,0.999157,77,3,0.620253,-0.0476533,0.25
20,148,0.0479762,0,0,0,0.0933627,0,0.0468608,0.0479762,-0.0453866,0.00258962,0.0479762,17,63,0.960625,0.999156,0,0.401668,0,0.000584442,0,0.999156,3,77,0.620253,-0.0476533,0.25
20,149,0.048254,0,0,0,0.0938441,0,0.0471259,0.048254,-0.0455901,0.00266384,0.048254,17,63,0.96,0.998757,0,0.00103896,0,0.401667,0,0.998757,77,3,0.620253,-0.0476533,0.25
20,150,0.0486111,0,0,0,0.0944739,0,0.0474666,0.0486111,-0.0458628,0.00274833,0.0486111,17,63,0.959375,0.998333,0,0.00162338,0,0.401667,0,0.998333,77,3,0.620253,-0.0476533,0.25
20,151,0.0490476,0,0,0,0.0952791,0,0.0478827,0.0490476,-0.0462314,0.00281619,0.0490476,17,63,0.95875,0.997555,0,0.445002,0,0.00233766,0,0.997555,3,77,0.620253,-0.0476533,0.25
20,152,0.0496032,0,0,0,0.0961956,0,0.0484122,0.0496032,-0.0465924,0.00301078,0.0496032,17,63,0.9575,0.995931,0,0.00323479,0,0.48999,0,0.995931,77,3,0.620253,-0.0476533,0.25
20,153,0.0503175,0,0,0,0.0975409,0,0.0490924,0.0503175,-0.0472235,0.00309398,0.0503175,17,63,0.95625,0.995553,0,0.514166,0,0.00439932,0,0.995553,3,77,0.620253,-0.0476533,0.25
20,154,0.0511905,0,0,0,0.0991116,0,0.0499233,0.0511905,-0.0479211,0.00326933,0.0511905,17,63,0.955,0.994838,0,0.515833,0,0.00582196,0,0.994838,3,77,0.620253,-0.0476533,0.25
20,155,0.0522222,0,0,0,0.101014,0,0.0509044,0.0522222,-0.0487916,0.00343061,0.0522222,17,63,0.95375,0.994438,0,0.00750257,0,0.514183,0,0.994438,77,3,0.620253,-0.0476533,0.25
20,156,0.0534127,0,0,0,0.103241,0,0.0520351,0.0534127,-0.0498285,0.00358421,0.0534127,17,63,0.9525,0.994438,0,0.00942498,0,0.514167,0,0.994438,77,3,0.620253,-0.0476533,0.25
20,157,0.0547619,0,0,0,0.105753,0,0.053315,0.0547619,-0.0509908,0.00377112,0.0547619,17,63,0.95125,0.993702,0,0.0116037,0,0.5625,0,0.993702,77,3,0.620253,-0.0476533,0.25
20,158,0.0562699,0,0,0,0.108596,0,0.0547437,0.0562699,-0.0523259,0.00394391,0.0562699,17,63,0.95,0.993345,0,0.014055,0,0.588324,0,0.993345,77,3,0.620253,-0.0476533,0.25
20,159,0.0579365,0,0,0,0.111691,0,0.0563204,0.0579365,-0.0537545,0.00418197,0.0579365,17,63,0.94875,0.992923,0,0.0167644,0,0.588331,0,0.992923,77,3,0.620253,-0.0476533,0.25
20,160,0.0597619,0,0,0,0.115059,0,0.0580442,0.0597619,-0.055297,0.00446493,0.0597619,17,63,0.9475,0.992587,0,0.564161,0,0.0197317,0,0.992587,3,77,0.620253,-0.0476533,0.25
20,161,0.0618254,0,0,0,0.118591,0,0.0599895,0.0618254,-0.0567653,0.00506004,0.0618254,17,63,0.945,0.990163,0,0.0230605,0,0.539993,0,0.990163,77,3,0.620253,-0.0476533,0.25
20,162,0.0642063,0,0,0,0.122848,0,0.0622293,0.0642063,-0.0586419,0.00556447,0.0642063,17,63,0.9425,0.988627,0,0.540005,0,0.0268951,0,0.988627,3,77,0.620253,-0.0476533,0.25
20,163,0.0669048,0,0,0,0.127871,0,0.0647617,0.0669048,-0.0609664,0.00593832,0.0669048,17,63,0.94,0.988627,0,0.0312355,0,0.539988,0,0.988627,77,3,0.620253,-0.0476533,0.25
20,164,0.0699207,0,0,0,0.133399,0,0.0675845,0.0699207,-0.063478,0.00644268,0.0699207,17,63,0.9375,0.987977,0,0.538339,0,0.0360817,0,0.987977,3,77,0.620253,-0.0476533,0.25
20,165,0.073254,0,0,0,0.139457,0,0.0706951,0.073254,-0.0662032,0.00705075,0.073254,17,63,0.935,0.992896,0,0.539176,0,0.0160491,0,0.992896,4,76,0.607911,-0.0599399,0.2625
20,166,0.0752778,0,0,0,0.142888,0,0.072579,0.0752778,-0.06761,0.00766775,0.0752778,17,63,0.933125,0.991218,0,0.0193394,0,0.539166,0,0.991218,76,4,0.607911,-0.0599399,0.2625
20,167,0.0775794,0,0,0,0.14679,0,0.0747172,0.0775794,-0.0692102,0.00836915,0.0775794,17,63,0.930625,0.990034,0,0.540003,0,0.0230026,0,0.990034,4,76,0.607911,-0.0599399,0.2625
20,168,0.0801984,0,0,0,0.151262,0,0.0771447,0.0801984,-0.0710638,0.00913468,0.0801984,17,63,0.928125,0.988579,0,0.520015,0,0.0272491,0,0.988579,4,76,0.607911,-0.0599399,0.2625
20,169,0.0831349,0,0,0,0.156463,0,0.0798595,0.0831349,-0.0733283,0.00980657,0.0831349,17,63,0.925625,0.987625,0,0.51291,0,0.0320333,0,0.987625,4,76,0.607911,-0.0599399,0.2625
20,170,0.0863889,0,0,0,0.162029,0,0.0828592,0.0863889,-0.0756398,0.0107491,0.0863889,17,63,0.923125,0.985774,0,0.510427,0,0.0372728,0,0.985774,4,76,0.607911,-0.0599399,0.2625
20,171,0.0899603,0,0,0,0.168454,0,0.0861413,0.0899603,-0.0784935,0.0114668,0.0899603,17,63,0.920625,0.990995,0,0.0175072,0,0.513243,0,0.990995,75,5,0.596203,-0.0706432,0.275
20,172,0.0922222,0,0,0,0.172536,0,0.0882144,0.0922222,-0.0803136,0.0119086,0.0922222,17,63,0.91875,0.990994,0,0.0212045,0,0.52675,0,0.990994,75,5,0.596203,-0.0706432,0.275
20,173,0.0947222,0,0,0,0.1768,0,0.0905007,0.0947222,-0.0820775,0.0126447,0.0947222,17,63,0.916875,0.9904,0,0.0253162,0,0.508501,0,0.9904,75,5,0.596203,-0.0706432,0.275
20,174,0.0974603,0,0,0,0.181672,0,0.0929987,0.0974603,-0.0842117,0.0132486,0.0974603,17,63,0.915,0.989908,0,0.0298316,0,0.518756,0,0.989908,75,5,0.596203,-0.0706432,0.275
20,175,0.100437,0,0,0,0.186813,0,0.0957069,0.100437,-0.0863761,0.0140604,0.100437,17,63,0.913125,0.989314,0,0.505251,0,0.034727,0,0.989314,5,75,0.596203,-0.0706432,0.275
20,176,0.103651,0,0,0,0.192252,0,0.0986236,0.103651,-0.0886009,0.0150499,0.103651,17,63,0.91125,0.987813,0,0.497499,0,0.0400261,0,0.987813,5,75,0.596203,-0.0706432,0.275
20,177,0.107103,0,0,0,0.198211,0,0.101747,0.107103,-0.0911075,0.0159957,0.107103,17,63,0.909375,0.986589,0,0.497504,0,0.045718,0,0.986589,5,75,0.596203,-0.0706432,0.275
20,178,0.110794,0,0,0,0.20437,0,0.105075,0.110794,-0.0935765,0.0172171,0.110794,17,63,0.9075,0.984795,0,0.489004,0,0.0517505,0,0.984795,5,75,0.596203,-0.0706432,0.275
20,179,0.113254,0,0,0,0.208752,0,0.107287,0.113254,-0.0954979,0.017756,0.113254,17,63,0.90625,0.984135,0,0.499758,0,0.0558342,0,0.984135,5,75,0.596203,-0.0706432,0.275
20,180,0.115873,0,0,0,0.213387,0,0.109637,0.115873,-0.0975142,0.0183588,0.115873,17,63,0.905,0.988357,0,0.512834,0,0.0349214,0,0.988357,6,74,0.585127,-0.0798696,0.2875
20,181,0.115635,0,0,0,0.21312,0,0.109424,0.115635,-0.0974847,0.0181502,0.115635,17,63,0.905,0.988824,0,0.51917,0,0.0345215,0,0.988824,6,74,0.585127,-0.0798696,0.2875
20,182,0.116865,0,0,0,0.214942,0,0.110526,0.116865,-0.0980774,0.0187877,0.116865,17,63,0.904375,0.987766,0,0.0365569,0,0.509166,0,0.987766,74,6,0.585127,-0.0798696,0.2875
20,183,0.118175,0,0,0,0.216869,0,0.111698,0.118175,-0.0986945,0.0194802,0.118175,17,63,0.90375,0.987225,0,0.473513,0,0.038756,0,0.987225,6,74,0.585127,-0.0798696,0.2875
20,184,0.119564,0,0,0,0.218775,0,0.112939,0.119564,-0.0992115,0.020352,0.119564,17,63,0.903125,0.985834,0,0.0410598,0,0.44716,0,0.985834,74,6,0.585127,-0.0798696,0.2875
20,185,0.121032,0,0,0,0.221176,0,0.114249,0.121032,-0.100145,0.0208871,0.121032,17,63,0.9025,0.985958,0,0.0435255,0,0.417001,0,0.985958,74,6,0.585127,-0.0798696,0.2875
20,186,0.122579,0,0,0,0.223973,0,0.115629,0.122579,-0.101394,0.0211853,0.122579,17,63,0.901875,0.991914,0,0.467382,0,0.0197945,0,0.991914,7,73,0.574684,-0.0877134,0.3
20,187,0.122579,0,0,0,0.224189,0,0.115629,0.122579,-0.101609,0.0209702,0.122579,17,63,0.901875,0.992241,0,0.479406,0,0.0197945,0,0.992241,7,73,0.574684,-0.0877134,0.3
20,188,0.122579,0,0,0,0.224324,0,0.115629,0.122579,-0.101745,0.0208346,0.122579,17,63,0.901875,0.992192,0,0.493215,0,0.0197945,0,0.992192,7,73,0.574684,-0.0877134,0.3
20,189,0.122619,0,0,0,0.224251,0,0.115664,0.122619,-0.101632,0.0209869,0.122619,17,63,0.90125,0.991591,0,0.0198621,0,0.494636,0,0.991591,73,7,0.574684,-0.0877134,0.3
20,190,0.122738,0,0,0,0.224403,0,0.11577,0.122738,-0.101664,0.0210738,0.122738,17,63,0.900625,0.991204,0,0.0200647,0,0.498808,0,0.991204,73,7,0.574684,-0.0877134,0.3
20,191,0.122937,0,0,0,0.224551,0,0.115947,0.122937,-0.101614,0.0213225,0.122937,17,63,0.9,0.990642,0,0.494168,0,0.0204024,0,0.990642,7,73,0.574684,-0.0877134,0.3
20,192,0.123214,0,0,0,0.224789,0,0.116195,0.123214,-0.101575,0.0216396,0.123214,17,63,0.899375,0.989956,0,0.487977,0,0.0208753,0,0.989956,7,73,0.574684,-0.0877134,0.3
20,193,0.123571,0,0,0,0.225205,0,0.116512,0.123571,-0.101633,0.021938,0.123571,17,63,0.89875,0.989453,0,0.485001,0,0.0214517,0,0.989453,7,73,0.574684,-0.0877134,0.3
20,194,0.119167,0,0,0,0.217393,0,0.112584,0.119167,-0.098226,0.0209406,0.119167,17,63,0.900625,0.974901,0,0.555235,0,0.065245,0,0.974901,5,75,0.596203,-0.0706432,0.275
20,195,0.115,0,0,0,0.210177,0,0.108854,0.115,-0.0951766,0.0198234,0.115,17,63,0.9025,0.975881,0,0.0583847,0,0.566749,0,0.975881,75,5,0.596203,-0.0706432,0.275
20,196,0.111508,0,0,0,0.204214,0,0.105718,0.111508,-0.0927062,0.0188017,0.111508,17,63,0.90375,0.976715,0,0.558993,0,0.0527559,0,0.976715,5,75,0.596203,-0.0706432,0.275
20,197,0.108532,0,0,0,0.199118,0,0.103036,0.108532,-0.0905864,0.0179454,0.108532,17,63,0.901875,0.974728,0,0.557003,0,0.0482964,0,0.974728,5,75,0.596203,-0.0706432,0.275
20,198,0.10627,0,0,0,0.195162,0,0.100994,0.10627,-0.0888921,0.0173778,0.10627,17,63,0.9,0.972541,0,0.0449658,0,0.548265,0,0.972541,75,5,0.596203,-0.0706432,0.275
20,199,0.105635,0,0,0,0.19414,0,0.10042,0.105635,-0.0885056,0.0171292,0.105635,17,63,0.8975,0.971424,0,0.0441874,0,0.539011,0,0.971424,75,5,0.596203,-0.0706432,0.275
20,200,0.105635,0,0,0,0.194171,0,0.10042,0.105635,-0.0885361,0.0170989,0.105635,17,63,0.895,0.970507,0,0.0443091,0,0.545247,0,0.970507,75,5,0.596203,-0.0706432,0.275
20,201,0.10627,0,0,0,0.194818,0,0.100994,0.10627,-0.0885485,0.0177213,0.10627,17,63,0.8925,0.967467,0,0.0454748,0,0.530243,0,0.967467,75,5,0.596203,-0.0706432,0.275
20,202,0.106627,0,0,0,0.195255,0,0.101317,0.106627,-0.0886277,0.0179991,0.106627,17,63,0.890625,0.966374,0,0.521001,0,0.0461007,0,0.966374,5,75,0.596203,-0.0706432,0.275
20,203,0.109365,0,0,0,0.199654,0,0.103788,0.109365,-0.0902894,0.0190756,0.109365,17,63,0.8875,0.966461,0,0.0501864,0,0.536505,0,0.966461,75,5,0.596203,-0.0706432,0.275
20,204,0.113413,0,0,0,0.205903,0,0.10743,0.113413,-0.0924903,0.0209225,0.113413,17,63,0.88375,0.96679,0,0.0560236,0,0.558239,0,0.96679,75,5,0.596203,-0.0706432,0.275
20,205,0.117936,0,0,0,0.213057,0,0.111485,0.117936,-0.0951204,0.022816,0.117936,17,63,0.88,0.966401,0,0.57175,0,0.0628071,0,0.966401,5,75,0.596203,-0.0706432,0.275
20,206,0.122936,0,0,0,0.220606,0,0.115947,0.122936,-0.0976692,0.0252673,0.122936,17,63,0.87625,0.964048,0,0.586253,0,0.0703162,0,0.964048,5,75,0.596203,-0.0706432,0.275
20,207,0.128413,0,0,0,0.22849,0,0.120812,0.128413,-0.100077,0.0283353,0.128413,17,63,0.8725,0.960784,0,0.564558,0,0.0784991,0,0.960784,5,75,0.596203,-0.0706432,0.275
20,208,0.134365,0,0,0,0.237396,0,0.126073,0.134365,-0.103031,0.031334,0.134365,17,63,0.86875,0.958055,0,0.562994,0,0.0874387,0,0.958055,5,75,0.596203,-0.0706432,0.275
20,209,0.139325,0,0,0,0.244929,0,0.130436,0.139325,-0.105604,0.0337215,0.139325,17,63,0.865625,0.957628,0,0.534992,0,0.0948135,0,0.957628,5,75,0.596203,-0.0706432,0.275
20,210,0.143929,0,0,0,0.252042,0,0.134468,0.143929,-0.108113,0.0358152,0.143929,17,63,0.863125,0.957163,0,0.543284,0,0.101629,0,0.957163,5,75,0.596203,-0.0706432,0.275
20,211,0.149008,0,0,0,0.259631,0,0.138899,0.149008,-0.110623,0.0383848,0.149008,17,63,0.860625,0.955621,0,0.519997,0,0.109222,0,0.955621,5,75,0.596203,-0.0706432,0.275
20,212,0.155009,0,0.000294118,0,0.269088,0,0.143854,0.154715,-0.114079,0.0406362,0.155009,17,63,0.856875,0.954703,0,0.534011,0,0.118281,0,0.954703,5,75,0.596203,-0.0706432,0.275
20,213,0.161823,0,0.00117647,0,0.278857,0,0.148977,0.160647,-0.117034,0.043613,0.161823,17,63,0.853125,0.952483,0,0.506009,0,0.128231,0,0.952483,5,75,0.596203,-0.0706432,0.275
20,214,0.173167,0,0.00264706,0,0.296295,0,0.157448,0.17052,-0.123127,0.047393,0.173167,17,63,0.846875,0.949673,0,0.47847,0,0.145432,0,0.949673,5,75,0.596203,-0.0706432,0.275
20,215,0.18535,0,0.00470588,0,0.314823,0,0.16606,0.180644,-0.129473,0.0511706,0.18535,17,63,0.840625,0.954774,0,0.454503,0,0.141896,0,0.954774,6,74,0.585127,-0.0798696,0.2875
20,216,0.196464,0,0.00735294,0,0.331645,0,0.173206,0.189111,-0.135181,0.0539296,0.196464,17,63,0.835,0.98201,0,0.0379305,0,0.450637,0,0.98201,69,11,0.53924,-0.106792,0.35
20,217,0.197827,0,0.0105882,0,0.332063,0,0.17163,0.187238,-0.134236,0.0530027,0.197827,17,63,0.83375,0.965978,0,0.493334,0,0.0912717,0,0.965978,9,71,0.555696,-0.0995766,0.325
20,218,0.199841,0,0.0146875,0,0.333531,0,0.169873,0.185154,-0.13369,0.0514643,0.199841,17,63,0.83,0.964759,0,0.509866,0,0.0935925,0,0.964759,9,71,0.555696,-0.0995766,0.325
20,219,0.201573,0,0.0199265,0,0.333412,0,0.166909,0.181647,-0.131839,0.0498079,0.201573,17,63,0.826875,0.962488,0,0.095153,0,0.50736,0,0.962488,71,9,0.555696,-0.0995766,0.325
20,220,0.206284,0,0.0263052,0,0.33745,0,0.165497,0.179979,-0.131166,0.0488132,0.206284,17,63,0.8225,0.958789,0,0.101668,0,0.506597,0,0.958789,71,9,0.555696,-0.0995766,0.325
20,221,0.212413,0,0.0338235,0,0.343072,0,0.164319,0.17859,-0.130658,0.0479312,0.212413,17,63,0.818125,0.957793,0,0.109168,0,0.522357,0,0.957793,71,9,0.555696,-0.0995766,0.325
20,222,0.219267,0,0.0424816,0,0.348842,0,0.162787,0.176785,-0.129574,0.0472111,0.219267,17,63,0.81375,0.962541,0,0.522779,0,0.0930011,0,0.962541,10,70,0.547152,-0.103735,0.3375
20,223,0.2226,0,0.0522794,0,0.348679,0,0.157278,0.170321,-0.126079,0.0442421,0.2226,17,63,0.81125,0.960615,0,0.095442,0,0.52361,0,0.960615,70,10,0.547152,-0.103735,0.3375
20,224,0.222981,0,0.0618382,0,0.344608,0,0.149405,0.161143,-0.121627,0.0395161,0.222981,17,63,0.808125,0.950905,0,0.117963,0,0.541044,0,0.950905,71,9,0.555696,-0.0995766,0.325
20,225,0.226573,0,0.0747059,0,0.341516,0,0.141384,0.151867,-0.114943,0.0369242,0.226573,17,63,0.805,0.94992,0,0.528194,0,0.118225,0,0.94992,9,71,0.555696,-0.0995766,0.325
20,226,0.23128,0,0.0900919,0,0.339493,0,0.13207,0.141188,-0.108213,0.0329748,0.23128,17,63,0.801875,0.948989,0,0.521671,0,0.119839,0,0.948989,9,71,0.555696,-0.0995766,0.325
20,227,0.23612,0,0.104871,0,0.340259,0,0.123322,0.131249,-0.104139,0.0271103,0.23612,17,63,0.793125,0.94217,0,0.125062,0,0.523547,0,0.94217,71,9,0.555696,-0.0995766,0.325
20,228,0.244877,0,0.125349,0,0.343166,0,0.112907,0.119527,-0.0982894,0.0212379,0.244877,17,63,0.784375,0.937534,0,0.133231,0,0.537495,0,0.937534,71,9,0.555696,-0.0995766,0.325
20,229,0.255189,0,0.14829,0,0.346723,0,0.101562,0.106899,-0.0915345,0.0153641,0.255189,17,63,0.775625,0.933372,0,0.142776,0,0.538973,0,0.933372,71,9,0.555696,-0.0995766,0.325
20,230,0.267607,0,0.172243,0,0.351183,0,0.0910871,0.0953644,-0.0835756,0.0117888,0.267607,17,63,0.75875,0.92249,0,0.531187,0,0.155856,0,0.92249,9,71,0.555696,-0.0995766,0.325
20,231,0.279024,0,0.196176,0,0.35664,0,0.0795942,0.0828476,-0.0776163,0.00523132,0.279024,17,63,0.74125,0.911681,0,0.149096,0,0.528656,0,0.911681,70,10,0.564873,-0.0605424,0.3125
20,232,0.291615,0,0.215827,0,0.364195,0,0.0730538,0.0757883,-0.0725794,0.00320894,0.291615,17,63,0.725,0.903404,0,0.164414,0,0.522219,0,0.903404,70,10,0.564873,-0.0605424,0.3125
20,233,0.303499,0,0.233272,0,0.372419,0,0.067871,0.0702273,-0.0689199,0.00130734,0.303499,17,63,0.703125,0.892368,0,0.528664,0,0.180399,0,0.892368,10,70,0.564873,-0.0605424,0.3125
20,234,0.318491,0,0.249982,0,0.382505,0,0.0662649,0.0685096,-0.0640141,0.00449556,0.318491,17,63,0.68125,0.879864,0,0.199662,0,0.534465,0,0.879864,70,10,0.564873,-0.0605424,0.3125
20,235,0.335672,0,0.270276,0,0.393197,0,0.0633467,0.0653962,-0.0575255,0.00787067,0.335672,17,63,0.66,0.866035,0,0.221233,0,0.526052,0,0.866035,70,10,0.564873,-0.0605424,0.3125
20,236,0.350971,0,0.282077,0,0.401232,0,0.0666237,0.0688933,-0.0502614,0.0186319,0.350971,17,63,0.63125,0.844994,0,0.522104,0,0.241354,0,0.844994,10,70,0.564873,-0.0605424,0.3125
20,237,0.362939,0,0.287702,0,0.41211,0,0.072541,0.0752369,-0.049171,0.0260659,0.362939,17,63,0.600625,0.836213,0,0.45731,0,0.195064,0,0.836213,14,66,0.547152,-0.0455418,0.3375
20,238,0.382246,0,0.298125,0,0.424499,0,0.0807695,0.084121,-0.0422533,0.0418676,0.382246,17,63,0.573125,0.825605,0,0.471501,0,0.186992,0,0.825605,16,64,0.531962,-0.0557623,0.3625
20,239,0.401646,0,0.31932,0,0.436627,0,0.0791124,0.082326,-0.0349807,0.0473453,0.401646,17,63,0.536875,0.81691,0,0.478705,0,0.214465,0,0.81691,16,64,0.531962,-0.0557623,0.3625
20,240,0.422475,0,0.331342,0,0.446866,0,0.0872169,0.0911334,-0.0243905,0.0667429,0.422475,17,63,0.501875,0.797048,0,0.245215,0,0.49777,0,0.797048,64,16,0.531962,-0.0557623,0.3625
20,241,0.443726,0,0.356416,0,0.459136,0,0.0837068,0.0873101,-0.0154109,0.0718992,0.443726,17,63,0.4675,0.787317,0,0.472082,0,0.383623,0,0.787317,7,73,0.574684,-0.0877134,0.3
20,242,0.457707,0,0.377886,0,0.464568,0,0.0767957,0.0798214,-0.0068607,0.0729607,0.457707,17,63,0.431875,0.764084,0,0.445001,0,0.399204,0,0.764084,7,73,0.574684,-0.0877134,0.3
20,243,0.467775,0,0.377665,0,0.472577,0,0.0862778,0.0901092,-0.0048022,0.085307,0.467775,17,63,0.396875,0.787246,0,0.490301,0,0.450215,0,0.787246,2,78,0.633228,-0.0336625,0.2375
20,244,0.488104,0,0.380809,0,0.490168,0,0.10192,0.107295,-0.00206408,0.10523,0.488104,17,63,0.361875,0.74942,0,0.53206,0,0.456432,0,0.74942,4,76,0.607911,-0.0599399,0.2625
20,245,0.505746,0,0.394982,0,0.504246,0,0.105048,0.110764,0.00149965,0.112264,0.505746,17,63,0.325,0.755134,0,0.489918,0,0.486805,0,0.755134,2,78,0.633228,-0.0336625,0.2375
20,246,0.521848,0,0.388566,0,0.521277,0,0.125117,0.133281,0.000570953,0.133852,0.521848,17,63,0.286875,0.743754,0,0.562362,0,0.5039,0,0.743754,2,78,0.633228,-0.0336625,0.2375
20,247,0.531932,0,0.391085,0,0.532362,0,0.131771,0.140847,-0.000429869,0.140417,0.531932,17,63,0.254375,0.741729,0,0.562568,0,0.514924,0,0.741729,2,78,0.633228,-0.0336625,0.2375
20,248,0.542193,0,0.398952,0,0.54233,0,0.133867,0.143241,-0.000136495,0.143104,0.542193,17,63,0.221875,0.744457,0,0.0228857,0,0.51497,0,0.744457,4,76,0.607911,-0.0599399,0.2625
20,249,0.545118,0,0.401452,0,0.543694,0,0.134238,0.143666,0.00142395,0.14509,0.545118,17,63,0.189375,0.744127,0,0.0165201,0,0.517172,0,0.744127,4,76,0.607911,-0.0599399,0.2625
20,250,0.543117,0,0.394338,0,0.546253,0,0.1387,0.148779,-0.00313538,0.145644,0.543117,17,63,0.164375,0.742058,0,0.0166658,0,0.518055,0,0.742058,4,76,0.607911,-0.0599399,0.2625
20,251,0.549782,0,0.389191,0,0.550771,0,0.148929,0.160591,-0.000989616,0.159601,0.549782,17,63,0.14,0.729666,0,0.0229355,0,0.524719,0,0.729666,4,76,0.607911,-0.0599399,0.2625
20,252,0.545918,0,0.385202,0,0.550826,0,0.149037,0.160716,-0.00490779,0.155808,0.545918,17,63,0.115625,0.711687,0,0.0316929,0,0.525014,0,0.711687,4,76,0.607911,-0.0599399,0.2625
20,253,0.525078,0,0.36989,0,0.541984,0,0.144264,0.155189,-0.0169057,0.138283,0.525078,17,63,0.096875,0.674565,0,0.15302,0,0.510512,0,0.674565,5,75,0.596203,-0.0706432,0.275
20,254,0.510501,0,0.370735,0,0.535178,0,0.130822,0.139765,-0.0246775,0.115088,0.510501,17,63,0.079375,0.674622,0,0.0483406,0,0.504209,0,0.674622,4,76,0.607911,-0.0599399,0.2625
20,255,0.504422,0,0.368768,0,0.536131,0,0.127209,0.135654,-0.0317081,0.103946,0.504422,17,63,0.06125,0.670675,0,0.0667014,0,0.502866,0,0.670675,4,76,0.607911,-0.0599399,0.2625
20,256,0.49978,0,0.375368,0,0.533825,0,0.11726,0.124412,-0.0340455,0.0903666,0.49978,17,63,0.050625,0.669308,0,0.186014,0,0.495866,0,0.669308,5,75,0.596203,-0.0706432,0.275
20,257,0.499731,0,0.375368,0,0.529154,0,0.117217,0.124363,-0.0294237,0.0949394,0.499731,17,63,0.05625,0.680062,0,0.0402072,0,0.50402,0,0.680062,2,78,0.633228,-0.0336625,0.2375
20,258,0.474649,0,0.342206,0,0.5124,0,0.124377,0.132443,-0.0377517,0.0946909,0.474649,17,63,0.06125,0.63171,0,0.441756,0,0.481325,0,0.63171,3,77,0.620253,-0.0476533,0.25
20,259,0.474718,0,0.335221,0,0.508332,0,0.130588,0.139498,-0.0336139,0.105884,0.474718,17,63,0.074375,0.641904,0,0.421693,0,0.477526,0,0.641904,3,77,0.620253,-0.0476533,0.25
20,260,0.467737,0,0.34193,0,0.502209,0,0.1185,0.125806,-0.0344728,0.0913336,0.467737,17,63,0.070625,0.620428,0,0.490212,0,0.476519,0,0.620428,2,78,0.633228,-0.0336625,0.2375
20,261,0.462302,0,0.339338,0,0.498505,0,0.115972,0.122964,-0.0362025,0.0867616,0.462302,17,63,0.06625,0.619147,0,0.562742,0,0.472097,0,0.619147,2,78,0.633228,-0.0336625,0.2375
20,262,0.468304,0,0.33921,0,0.50227,0,0.121416,0.129094,-0.0339658,0.0951284,0.468304,17,63,0.063125,0.62275,0,0.490266,0,0.476517,0,0.62275,2,78,0.633228,-0.0336625,0.2375
20,263,0.444111,0,0.330993,0,0.470229,0,0.107165,0.113118,-0.0261179,0.0870004,0.444111,17,63,0.05875,0.633742,0,0.562267,0,0.446084,0,0.633742,2,78,0.633228,-0.0336625,0.2375
20,264,0.434538,0,0.339724,0,0.454078,0,0.0905845,0.0948142,-0.0195399,0.0752743,0.434538,17,63,0.055625,0.621149,0,0.562698,0,0.433216,0,0.621149,2,78,0.633228,-0.0336625,0.2375
20,265,0.438105,0,0.342592,0,0.455865,0,0.0912228,0.0955132,-0.0177602,0.077753,0.438105,17,63,0.054375,0.627525,0,0.490391,0,0.435473,0,0.627525,2,78,0.633228,-0.0336625,0.2375
